	score	is_training	sparsity_sp	sparsity_sc	sparsity_diff
pdlim4	0.8244656	False	0.22177009155645977	0.6111212730931042	-0.3893511815366444
calcoco2	0.8243493	False	0.20549338758901325	0.4022315712456558	-0.19673818365664253
socs3	0.8243059	False	0.15259409969481175	0.537040424364368	-0.3844463246695563
rdh11	0.8241717	False	0.2187182095625636	0.5244192427291019	-0.3057010331665383
f11r	0.8241406	True	0.2746693794506613	0.13096762392537042	0.14370175552529085
arl4c	0.8239734	False	0.1129196337741607	0.7442838851289555	-0.6313642513547948
ssna1	0.8239087	False	0.1993896236012207	0.6224620449972562	-0.4230724213960355
tgfb2	0.8233859	False	0.08545269582909465	0.8803731479787817	-0.7949204521496871
hcfc1r1	0.8233733	False	0.20142421159715163	0.6559356136820926	-0.454511402084941
baiap2	0.82312196	False	0.20549338758901325	0.6177062374245472	-0.41221284983553397
mzb1	0.8230332	True	0.8758901322482198	0.9603072983354674	-0.08441716608724759
pfdn2	0.82277274	False	0.2166836215666328	0.5311871227364184	-0.31450350116978565
tmem123	0.82253927	False	0.2238046795523907	0.4380830437168466	-0.2142783641644559
eif2ak2	0.82248557	False	0.1922685656154629	0.3281507225169197	-0.13588215690145677
pml	0.82248133	False	0.21464903357070197	0.5752698006219132	-0.36062076705121127
clic2	0.82198334	True	0.8168870803662258	0.9158587890982257	-0.0989717087319999
spats2l	0.82196814	False	0.22889114954221768	0.19261020669471374	0.03628094284750394
ddt	0.82166773	False	0.185147507629705	0.6277665995975855	-0.4426190919678805
ncoa7	0.82149273	False	0.20854526958290942	0.4989939637826962	-0.2904486941997868
dusp10	0.8213469	True	0.4659206510681587	0.6367294677153832	-0.17080881664722447
uba1	0.82101583	False	0.2258392675483215	0.4333272361441376	-0.20748796859581609
tnfaip3	0.82035285	True	0.2400813835198372	0.45344796049021396	-0.21336657697037675
ppp1r15a	0.82029635	True	0.22482197355035605	0.19261020669471374	0.03221176685564231
hmgb1	0.82021666	False	0.19735503560528989	0.0740808487287361	0.12327418687655378
jtb	0.8201437	False	0.2166836215666328	0.4845436253886958	-0.267860003822063
ube2e3	0.8198974	False	0.1993896236012207	0.6257545271629779	-0.42636490356175716
tp53	0.81959957	False	0.1993896236012207	0.617157490396927	-0.4177678667957063
cyb5b	0.8195582	False	0.2166836215666328	0.5119809767697092	-0.29529735520307643
znf207	0.8194186	False	0.21566632756866733	0.43424181452350463	-0.2185754869548373
ube2c	0.8192114	False	0.09155645981688709	0.8886043533930857	-0.7970478935761987
esam	0.8188524	True	0.5737538148524923	0.8845802085238705	-0.3108263936713782
nfe2l2	0.81883055	False	0.2329603255340793	0.4108286080117066	-0.17786828247762732
pyurf	0.8188118	False	0.23601220752797558	0.4351563929028718	-0.1991441853748962
myl12a	0.81874776	False	0.2238046795523907	0.1452350466434974	0.0785696329088933
papola	0.81843376	False	0.19430315361139372	0.15035668556795312	0.0439464680434406
srm	0.81817657	False	0.16378433367243128	0.8395829522590086	-0.6757986185865773
bag3	0.81803423	False	0.20752797558494407	0.6566672763855863	-0.44913930080064224
htra1	0.81796074	False	0.22075279755849442	0.8331809036034388	-0.6124281060449444
eif2s3	0.81787133	False	0.20142421159715163	0.1046277665995976	0.09679644499755402
slc1a4	0.81781447	False	0.16276703967446593	0.7874519846350833	-0.6246849449606173
kif2a	0.81774014	True	0.8474059003051881	0.7347722699835375	0.11263363032165064
aqp1	0.8175616	True	0.5076297049847406	0.8779952441924272	-0.37036553920768667
insr	0.8170785	True	0.3916581892166836	0.5626486189866471	-0.17099042976996348
cd34	0.8170034	True	0.7375381485249237	0.9079934150356685	-0.17045526651074483
bad	0.8166412	False	0.2065106815869786	0.5899030546917872	-0.38339237310480856
ppp4c	0.8164302	False	0.22787385554425232	0.5717944027803183	-0.343920547236066
hexa	0.81618476	False	0.22482197355035605	0.5900859703676605	-0.3652639968173045
adamts2	0.8161466	False	0.13530010172939977	0.8640936528260472	-0.7287935510966475
atp1a1	0.816131	False	0.24415055951169884	0.34607645875251514	-0.1019258992408163
cpa4	0.8160987	False	0.1709053916581892	0.5185659411011524	-0.3476605494429632
cd47	0.81486887	False	0.23906408952187186	0.35668556795317363	-0.11762147843130177
tbc1d2	0.8147908	False	0.2044760935910478	0.786903237607463	-0.5824271440164152
a2m	0.8144701	True	0.2644964394710071	0.6901408450704225	-0.4256444055994154
ost4	0.8141125	False	0.21770091556459814	0.30235961221876717	-0.08465869665416903
igfbp3	0.8138825	False	0.20142421159715163	0.7713554051582221	-0.5699311935610705
golga5	0.8137807	False	0.21566632756866733	0.725443570513993	-0.5097772429453257
ube2i	0.8135021	False	0.22177009155645977	0.37900128040973113	-0.15723118885327136
stoml2	0.8128254	False	0.2431332655137335	0.5416133162612036	-0.2984800507474701
pxn	0.8123393	False	0.2451678535096643	0.6142308395829523	-0.369062986073288
srpx	0.812006	False	0.1922685656154629	0.8814706420340224	-0.6892020764185595
commd6	0.8116197	False	0.22177009155645977	0.4304005853301628	-0.20863049377370302
il1rap	0.8115528	False	0.25635808748728384	0.7764770440826779	-0.5201189565953941
eif3h	0.81155276	False	0.2451678535096643	0.40826778854947865	-0.16309993503981435
klf10	0.8112671	False	0.2502543234994914	0.5229559173221145	-0.27270159382262316
vgll4	0.8112053	False	0.2238046795523907	0.6588622644960673	-0.43505758494367663
carhsp1	0.81120265	False	0.22177009155645977	0.4757636729467716	-0.2539935813903118
kpna4	0.8108331	False	0.2044760935910478	0.23065666727638556	-0.02618057368533777
aldh3a2	0.8106994	False	0.2502543234994914	0.49588439729284794	-0.24563007379335655
slc1a5	0.8105119	False	0.25330620549338756	0.5403329065300897	-0.28702670103670214
slc2a3	0.8103524	True	0.340793489318413	0.5319187854399122	-0.1911252961214992
ykt6	0.8100648	False	0.21566632756866733	0.7433693067495885	-0.5277029791809211
rab10	0.8099682	False	0.24618514750762965	0.35833180903603434	-0.11214666152840469
ubqln1	0.809951	False	0.23397761953204477	0.5416133162612036	-0.3076356967291588
mink1	0.80979	False	0.20854526958290942	0.6912383391256631	-0.4826930695427537
fxr1	0.8097848	False	0.19532044760935907	0.6155112493140662	-0.42019080170470713
erp44	0.80967975	False	0.23702950152594104	0.4710078653740626	-0.23397836384812154
tm9sf2	0.808915	False	0.26144455747711093	0.35997805011889517	-0.09853349264178424
mrc2	0.8089007	False	0.20142421159715163	0.7594658862264496	-0.558041674629298
tap2	0.80834174	False	0.21770091556459814	0.725443570513993	-0.5077426549493949
fkbp1a	0.8082794	True	0.2695829094608342	0.2526065483811962	0.016976361079637958
chmp1b	0.80745894	False	0.2380467955239064	0.09200658496433145	0.14604021055957495
enah	0.80731356	False	0.25127161749745675	0.05944759465886229	0.19182402283859445
ifi44l	0.80670345	False	0.20244150559511698	0.6958112310224986	-0.49336972542738167
gm2a	0.8066937	False	0.26551373346897256	0.3985732577281873	-0.13305952425921475
ripk4	0.80631727	False	0.1871820956256358	0.8254984452167551	-0.6383163495911193
dstn	0.80631614	True	0.2624618514750763	0.2816901408450704	-0.0192282893699941
laptm4b	0.8063094	False	0.24109867751780267	0.6766050850557892	-0.43550640753798653
ddx46	0.805247	False	0.18819938962360117	0.4357051399304921	-0.24750575030689093
mmp13	0.80502325	False	0.008138351983723258	0.9337845253338211	-0.9256461733500978
cox7b	0.8049941	False	0.2431332655137335	0.43661971830985913	-0.19348645279612564
u2af2	0.8049496	False	0.1322482197355036	0.7300164624108286	-0.597768242675325
tnfrsf9	0.8047263	True	0.698880976602238	0.19846350832266324	0.5004174682795748
fkbp10	0.80469304	False	0.17599186164801628	0.8061093835741723	-0.630117521926156
morf4l2	0.80434334	False	0.2451678535096643	0.28297055057618437	-0.03780269706652006
alox5ap	0.8039497	True	0.5717192268565616	0.8562282787634901	-0.28450905190692843
cd151	0.80391556	False	0.27975584944048826	0.44704591183464426	-0.167290062394156
snrpf	0.8034713	False	0.23702950152594104	0.5333821108468996	-0.2963526093209585
slc1a3	0.80304205	False	0.2065106815869786	0.8578745198463509	-0.6513638382593723
maz	0.80300415	False	0.19532044760935907	0.6272178525699652	-0.43189740496060613
slc7a5	0.80275434	False	0.2400813835198372	0.556063654655204	-0.3159822711353668
oat	0.8025296	False	0.23601220752797558	0.5218584232668739	-0.28584621573889835
bmp1	0.80226564	False	0.2380467955239064	0.7722699835375891	-0.5342231880136827
tpcn2	0.80199987	False	0.13530010172939977	0.8328150722516919	-0.6975149705222922
alyref	0.80139273	False	0.11902339776195325	0.7912932138284251	-0.6722698160664718
c1qtnf1	0.80138767	True	0.5686673448626653	0.8024510700567038	-0.23378372519403845
sf1	0.8013281	False	0.21973550356052896	0.41357234314980795	-0.193836839589279
c5orf15	0.80132145	False	0.24211597151576802	0.5467349551856594	-0.3046189836698914
ccnd2	0.8011242	False	0.20752797558494407	0.41704774099140296	-0.2095197654064589
ddx1	0.80091155	False	0.2685656154628687	0.5218584232668739	-0.2532928078040052
krt7	0.80082875	False	0.019328585961342792	0.9173221145052131	-0.8979935285438703
stk4	0.80079913	True	0.40996948118006105	0.09017742820559727	0.3197920529744638
ctsa	0.8003811	False	0.2767039674465921	0.5015547832449241	-0.224850815798332
zc3h14	0.79990536	False	0.23601220752797558	0.6445948417779404	-0.40858263424996477
nop56	0.79966384	False	0.23906408952187186	0.4830802999817084	-0.24401621045983657
fxyd5	0.79949105	False	0.24211597151576802	0.5408816535577099	-0.29876568204194187
hist1h4h	0.79943264	False	0.033570701932858604	0.9301262118163527	-0.8965555098834941
adamts4	0.7988222	True	0.38046795523906407	0.13023596122187675	0.2502319940171873
rbfox2	0.7986249	False	0.2685656154628687	0.6261203585147247	-0.35755474305185597
clec7a	0.798324	True	0.5595116988809766	0.31882202304737517	0.24068967583360146
ipo5	0.7980786	False	0.21973550356052896	0.6488019023230291	-0.4290663987625002
tns3	0.79805493	False	0.17293997965412	0.8000731662703493	-0.6271331866162293
p4ha2	0.79780465	False	0.2746693794506613	0.666544722882751	-0.39187534343208974
man1b1	0.7976484	False	0.24821973550356058	0.7120907261752332	-0.4638709906716726
anln	0.7976122	False	0.1515768056968464	0.8730565209438449	-0.7214797152469985
ahnak2	0.79743683	False	0.2878942014242116	0.6862996158770807	-0.39840541445286903
ccnl1	0.79604614	False	0.23194303153611395	0.3305286263032742	-0.09858559476716022
cxcl9	0.7957814	False	0.038657171922685696	0.9531735869764039	-0.9145164150537182
exoc5	0.7954001	False	0.2187182095625636	0.6914212548015365	-0.4727030452389729
fbln1	0.79536694	False	0.2594099694811801	0.5337479421986464	-0.2743379727174663
got2	0.7951799	False	0.27772126144455744	0.5701481616974575	-0.2924269002529001
hyou1	0.7947972	False	0.21464903357070197	0.6144137552588257	-0.3997647216881237
rnasek	0.7947017	False	0.2522889114954222	0.38064752149259196	-0.12835860999716975
fdft1	0.79451555	False	0.2553407934893184	0.5260654838119627	-0.27072469032264435
kank2	0.79442304	True	0.6276703967446592	0.7344064386317908	-0.1067360418871316
iffo2	0.79440993	False	0.11597151576805698	0.8556795317358697	-0.7397080159678128
olfml3	0.7933827	True	0.6581892166836216	0.8814706420340224	-0.22328142535040074
arrdc3	0.79336536	False	0.2309257375381485	0.5035668556795317	-0.27264111814138325
top2a	0.79323614	False	0.12309257375381488	0.8683007133711359	-0.745208139617321
manf	0.79287267	False	0.22787385554425232	0.8169014084507042	-0.5890275529064519
dvl3	0.79260343	False	0.20752797558494407	0.5714285714285714	-0.36390059584362733
txnl1	0.7920893	False	0.27568667344862663	0.5600877995244192	-0.2844011260757926
efemp1	0.7916938	False	0.29399796541200407	0.7040424364368026	-0.4100444710247986
mbnl2	0.7913978	False	0.2522889114954222	0.5406987378818364	-0.2884098263864142
pafah1b2	0.7907114	False	0.2665310274669379	0.0852387049570148	0.1812923225099231
bcl7c	0.79040253	False	0.14140386571719232	0.8875068593378452	-0.7461029936206529
ext1	0.78987145	False	0.2187182095625636	0.786903237607463	-0.5681850280448993
ahr	0.7897353	True	0.5289928789420142	0.24035119809767702	0.28864168084433717
clca2	0.78960633	True	0.44354018311291965	0.6588622644960673	-0.21532208138314768
amotl2	0.7892164	False	0.23397761953204477	0.8172672398024511	-0.5832896202704063
c21orf91	0.7891402	False	0.23194303153611395	0.7124565575269801	-0.48051352599086616
glt8d2	0.78871673	False	0.20142421159715163	0.8763490031095665	-0.6749247915124149
scp2	0.7878859	False	0.27772126144455744	0.46826413023596125	-0.1905428687914038
odf3b	0.7876341	False	0.24618514750762965	0.7237973294311322	-0.4776121819235025
dazap1	0.78749144	False	0.2136317395727365	0.7221510883482715	-0.508519348775535
kiaa1522	0.78746974	False	0.24821973550356058	0.7596488019023231	-0.5114290663987625
prkcsh	0.7874305	False	0.2817904374364191	0.4574721053594293	-0.1756816679230102
hnrnph1	0.78742695	True	0.23499491353001012	0.001280409731113985	0.23371450379889613
ikbip	0.786964	False	0.24109867751780267	0.36125845985000915	-0.12015978233220648
txnip	0.78695434	False	0.2238046795523907	0.5745381379184196	-0.35073345836602887
prkdc	0.78690267	False	0.25839267548321465	0.43698554966160597	-0.17859287417839131
naa38	0.78689444	False	0.20956256358087488	0.5282604719224437	-0.31869790834156886
cfi	0.7867238	True	0.9175991861648016	0.8787269068959209	0.038872279268880705
serpine2	0.7866207	False	0.26347914547304174	0.7967806841046278	-0.533301538631586
triobp	0.7866056	False	0.20752797558494407	0.29248216572160235	-0.08495419013665828
antxr1	0.7863008	False	0.2787385554425229	0.7062374245472838	-0.42749886910476087
mmp3	0.7847689	False	0.11800610376398779	0.9240899945125297	-0.8060838907485419
xpr1	0.7843696	False	0.25127161749745675	0.3586976403877812	-0.10742602289032444
cdh5	0.78409564	True	0.6744659206510681	0.952807755624657	-0.2783418349735889
ccnk	0.7832809	False	0.2329603255340793	0.5004572891896836	-0.26749696365560427
atp6ap1	0.78317803	False	0.2909460834181078	0.4399122004755808	-0.14896611705747298
ypel5	0.7830172	False	0.2553407934893184	0.3449789646972745	-0.08963817120795614
a4galt	0.78292215	False	0.22787385554425232	0.74666178891531	-0.5187879333710577
mcm2	0.7827793	False	0.19430315361139372	0.7797695262483995	-0.5854663726370057
supt5h	0.78268754	False	0.2685656154628687	0.4691787086153283	-0.20061309315245957
gbp2	0.78249836	False	0.2238046795523907	0.656118529357966	-0.4323138498055753
tbl1xr1	0.78233284	False	0.2594099694811801	0.2776659959758552	-0.01825602649467506
clec14a	0.7818587	True	0.7314343845371312	0.9449423815620999	-0.2135079970249687
islr	0.7818242	True	0.54323499491353	0.8273276019754893	-0.28409260706195927
mx2	0.7808708	False	0.16276703967446593	0.8238522041338943	-0.6610851644594283
atf3	0.78084177	False	0.26754832146490337	0.5569782330345711	-0.2894299115696677
hist1h2ae	0.78079146	False	0.03255340793489314	0.9425644777757454	-0.9100110698408522
rrm2	0.780465	False	0.23194303153611395	0.353393085787452	-0.12145005425133804
hist1h2bg	0.78043073	False	0.12614445574771105	0.8854947869032376	-0.7593503311555265
chst15	0.78035533	False	0.2380467955239064	0.8161697457472106	-0.5781229502233042
egfr	0.77972955	False	0.2644964394710071	0.6873971099323213	-0.4229006704613142
ube2z	0.77960396	False	0.27263479145473046	0.7548929943296141	-0.48225820287488363
ppp4r1	0.7792632	False	0.29704984740590035	0.7212365099689043	-0.42418666256300397
rab11b	0.77871346	False	0.28382502543235	0.5132613865008231	-0.2294363610684731
smc1a	0.77844155	False	0.24415055951169884	0.6648984817998902	-0.42074792228819136
daam1	0.7783168	False	0.3082400813835199	0.5913663800987745	-0.28312629871525463
phlda1	0.77803683	False	0.2553407934893184	0.17541613316261206	0.07992466032670631
matr3	0.77773714	False	0.29908443540183116	0.3197366014267423	-0.020652166024911156
plxna1	0.7772374	False	0.29399796541200407	0.7226998353758918	-0.4287018699638877
slc2a1	0.7771021	True	0.3682604272634792	0.5127126394732029	-0.1444522122097237
mmp11	0.77692103	False	0.15055951169888093	0.916407536125846	-0.7658480244269651
ltbp2	0.77657396	False	0.25127161749745675	0.8106822754710079	-0.5594106579735512
mea1	0.7765083	False	0.2787385554425229	0.5456374611304189	-0.266898905687896
rab8a	0.7762979	False	0.2878942014242116	0.4874702762026706	-0.19957607477845896
s100a9	0.77614915	False	0.2187182095625636	0.7987927565392354	-0.5800745469766718
c1orf43	0.7760582	False	0.2980671414038657	0.4803365648436071	-0.1822694234397414
vwa5a	0.77569425	True	0.9196337741607324	0.8470824949698189	0.07255127919091353
map4	0.7755951	False	0.2767039674465921	0.35595390524967985	-0.07924993780308776
ubqln2	0.7750692	False	0.3021363173957273	0.650082312054143	-0.3479459946584157
mvp	0.77505505	False	0.3102746693794507	0.4867386134991769	-0.1764639441197262
ttyh3	0.7748428	False	0.26551373346897256	0.7883665630144503	-0.5228528295454777
ankh	0.77481276	False	0.22482197355035605	0.5008231205414304	-0.27600114699107436
fam91a1	0.7744588	False	0.26144455747711093	0.7117248948234864	-0.4502803373463755
fbxo7	0.77415055	False	0.2736520854526958	0.5383208340954819	-0.2646687486427861
traf7	0.77412975	False	0.30925737538148523	0.6116700201207244	-0.3024126447392391
hebp2	0.773909	False	0.25330620549338756	0.7836107554417413	-0.5303045499483537
fam83b	0.7738864	False	0.2817904374364191	0.4331443204682641	-0.15135388303184505
taf15	0.77310497	False	0.10071210579857581	0.8748856777025791	-0.7741735719040033
itgav	0.7730406	False	0.3072227873855544	0.6142308395829523	-0.3070080521973979
mark3	0.77298623	False	0.22990844354018314	0.6980062191329797	-0.46809777559279653
pawr	0.77291	False	0.18921668362156663	0.8726906895920981	-0.6834740059705314
csf2ra	0.77238905	True	0.7232960325534079	0.5408816535577099	0.182414378995698
pdgfra	0.77233505	True	0.7151576805696847	0.8803731479787817	-0.1652154674090971
nckap5	0.7722576	False	0.22075279755849442	0.8639107371501737	-0.6431579395916793
krt15	0.77216226	False	0.24923702950152593	0.7221510883482715	-0.47291405884674553
glod4	0.7714908	False	0.25330620549338756	0.6140479239070789	-0.3607417184136913
rnps1	0.7713507	False	0.3031536113936928	0.38540332906530095	-0.08224971767160816
ppp1cb	0.77122366	False	0.2767039674465921	0.09895738064752146	0.17774658679907063
ppp6r3	0.77073574	False	0.3082400813835199	0.3908907993415036	-0.08265071795798373
rnf145	0.77051437	False	0.2553407934893184	0.6647155661240168	-0.40937477263469846
maf1	0.77014303	False	0.2909460834181078	0.5683190049387232	-0.27737292152061543
xaf1	0.7700875	False	0.2807731434384537	0.17157490396927022	0.1091982394691835
crk	0.76979125	False	0.2960325534079349	0.36546552039509783	-0.06943296698716295
chid1	0.76956487	False	0.3143438453713123	0.6230107920248765	-0.3086669466535642
ttll12	0.7689688	False	0.24415055951169884	0.7709895738064751	-0.5268390142947763
jak1	0.7688349	True	0.43845371312309256	0.40241448692152915	0.03603922620156341
anxa4	0.76869404	False	0.32349949135300105	0.5988659228095847	-0.2753664314565837
rab2a	0.7683488	False	0.31637843336724314	0.38887872690689596	-0.07250029353965282
sema4b	0.76790947	False	0.2980671414038657	0.7448326321565758	-0.4467654907527101
plod1	0.7676377	False	0.31332655137334686	0.6597768428754345	-0.3464502915020876
impad1	0.76752263	False	0.23499491353001012	0.45710627400768244	-0.22211136047767233
ftsj3	0.766961	False	0.2624618514750763	0.685567953173587	-0.4231061016985107
spsb1	0.76692736	False	0.2746693794506613	0.7881836473385769	-0.5135142678879157
vamp3	0.766212	False	0.3153611393692777	0.6515456374611304	-0.3361844980918527
klf7	0.7658532	False	0.29501525940996953	0.6131333455277117	-0.31811808611774217
oas1	0.7656902	False	0.3316378433367243	0.620632888238522	-0.2889950449017977
itpk1	0.76536393	False	0.26042726347914547	0.28370221327967804	-0.023274949800532574
prom2	0.7650072	False	0.2431332655137335	0.5653923541247485	-0.32225908861101504
prpf40a	0.76481813	False	0.3001017293997965	0.4168648253155295	-0.11676309591573297
rtkn	0.7647643	False	0.31841302136317395	0.7038595207609293	-0.3854464993977553
cpsf1	0.7646373	False	0.2767039674465921	0.7214194256447777	-0.4447154581981856
pnp	0.7646131	False	0.26144455747711093	0.6784342418145235	-0.41698968433741257
kctd11	0.7640193	False	0.25127161749745675	0.8721419425644777	-0.620870325067021
mbnl1	0.7639094	False	0.2929806714140386	0.2727272727272727	0.0202533986867659
ncoa4	0.7639008	False	0.3418107833163785	0.5295408816535577	-0.18773009833717924
rnaset2	0.7637531	False	0.27060020345879965	0.7223340040241448	-0.4517338005653452
zcrb1	0.763665	False	0.3051881993896236	0.5363087616608744	-0.23112056227125077
dap	0.7636138	False	0.34282807731434384	0.6177062374245472	-0.2748781601102034
coro1b	0.7634674	False	0.3031536113936928	0.5800256081946222	-0.27687199680092944
maf	0.76241195	False	0.24211597151576802	0.6742271812694348	-0.4321112097536668
exoc6b	0.7616955	False	0.27975584944048826	0.7307481251143223	-0.45099227567383404
prc1	0.7613276	False	0.19837232960325535	0.8485458203768063	-0.6501734907735509
nomo1	0.76125056	False	0.29704984740590035	0.7601975489299433	-0.46314770152404294
igsf3	0.76118994	False	0.3346897253306206	0.7554417413572343	-0.4207520160266137
scaf11	0.7611566	False	0.28382502543235	0.2257179440278032	0.05810708140454679
cdc42ep1	0.7611132	False	0.27263479145473046	0.6969087250777392	-0.4242739336230087
galnt1	0.76110715	False	0.288911495422177	0.7082494969818913	-0.41933800155971435
stx5	0.7607298	False	0.23906408952187186	0.7144686299615877	-0.4754045404397158
vps29	0.76072454	False	0.3031536113936928	0.4057069690872508	-0.102553357693558
igf1r	0.7605105	False	0.33062054933875895	0.6202670568867752	-0.28964650754801624
polr3h	0.760509	False	0.28280773143438453	0.7316627034936893	-0.4488549720593048
sparcl1	0.76050204	True	0.4160732451678535	0.6844704591183464	-0.2683972139504929
atf6b	0.759676	False	0.2858596134282808	0.672580940186574	-0.3867213267582932
ptp4a3	0.75966305	True	0.6347914547304171	0.7960490214011341	-0.161257566670717
dsg2	0.7595484	True	0.5239064089521872	0.2480336564843607	0.2758727524678265
ncs1	0.75948364	False	0.25330620549338756	0.8597036766050851	-0.6063974711116975
ifi27l2	0.75887805	False	0.3275686673448627	0.6116700201207244	-0.2841013527758617
zdhhc5	0.7588314	False	0.30925737538148523	0.6696542893725992	-0.36039691399111395
pcdh7	0.7586218	False	0.2329603255340793	0.8717761112127309	-0.6388157856786516
hspa9	0.758562	False	0.3143438453713123	0.37314797878178163	-0.058804133410469306
hdac7	0.7580759	False	0.25839267548321465	0.7569050667642216	-0.498512391281007
dnm2	0.7578136	False	0.23906408952187186	0.762209621364551	-0.5231455318426791
parp14	0.7576954	False	0.32044760935910477	0.24839948783610755	0.07204812152299722
olfml2b	0.7574486	False	0.2736520854526958	0.8942747393451619	-0.6206226538924661
ppif	0.7566586	False	0.30620549338758907	0.6742271812694348	-0.36802168788184575
ndufs4	0.7563124	False	0.328585961342828	0.5931955368575087	-0.2646095755146807
fam110a	0.755586	False	0.2685656154628687	0.7792207792207793	-0.5106551637579105
lsm14a	0.75556564	False	0.31637843336724314	0.4133894274739345	-0.09701099410669134
gnaq	0.75533295	False	0.16174974567650047	0.9109200658496434	-0.7491703201731429
eny2	0.7552849	False	0.3275686673448627	0.4766782513261386	-0.14910958398127594
epas1	0.7552041	True	0.4303153611393693	0.5247850740808487	-0.09446971294147943
nusap1	0.7551651	False	0.23194303153611395	0.8106822754710079	-0.578739243934894
gbp5	0.7550658	False	0.20956256358087488	0.5990488384854582	-0.3894862749045833
dgcr2	0.75467706	False	0.3316378433367243	0.6870312785805743	-0.35539343524385003
hla-a	0.75440884	False	0.3123092573753815	0.03219315895372232	0.2801160984216592
hmox2	0.7536655	False	0.3123092573753815	0.5602707152002926	-0.24796145782491108
pdp1	0.7533584	False	0.2878942014242116	0.7097128223888787	-0.42181862096466705
fam83d	0.7533117	False	0.2238046795523907	0.8490945674044266	-0.6252898878520359
nagk	0.7527344	False	0.3143438453713123	0.6378269617706238	-0.3234831163993115
mzt1	0.75265	False	0.27568667344862663	0.7901957197731846	-0.514509046324558
dpysl3	0.75246274	False	0.20854526958290942	0.8697640387781232	-0.6612187691952138
pycard	0.7523282	False	0.301119023397762	0.6186208158039144	-0.3175017924061524
hist1h3h	0.7518562	False	0.09766022380467954	0.9207975123468082	-0.8231372885421286
trim27	0.751119	False	0.28484231943031535	0.7098957380647521	-0.4250534186344368
ap1g2	0.7506711	False	0.31332655137334686	0.5138101335284434	-0.20048358215509654
ccm2	0.7504765	False	0.2858596134282808	0.7969635997805011	-0.5111039863522203
ndufa10	0.7502479	False	0.32553407934893186	0.5139930492043168	-0.1884589698553849
ccdc8	0.74939775	False	0.17293997965412	0.8073897933052863	-0.6344498136511663
cdca7	0.74922824	False	0.2136317395727365	0.8282421803548564	-0.6146104407821199
clec2b	0.74914026	False	0.3224821973550356	0.6676422169379916	-0.34516001958295606
dhx9	0.7489393	False	0.328585961342828	0.5553319919517102	-0.2267460306088822
glrx3	0.7489124	False	0.3418107833163785	0.5039326870312786	-0.1621219037149001
rbm6	0.74857575	False	0.3194303153611394	0.28132430949332354	0.03810600586781587
slc9a3r1	0.7485745	False	0.35503560528992884	0.5246021584049754	-0.16956655311504654
dnajb2	0.7485694	False	0.14343845371312314	0.8492774830803	-0.7058390293671769
drosha	0.7485533	False	0.27772126144455744	0.6740442655935613	-0.3963230041490039
ptprg	0.74846554	False	0.3143438453713123	0.8145235046643498	-0.5001796592930374
tcf7l2	0.748415	False	0.3001017293997965	0.703310773733309	-0.40320904433351246
grem1	0.74786913	False	0.19735503560528989	0.9526248399487836	-0.7552698043434937
klhl24	0.7477147	False	0.2929806714140386	0.4044265593561368	-0.1114458879420982
polr2k	0.7475594	False	0.34282807731434384	0.5192976038046461	-0.17646952649030223
lrrc8a	0.74737406	False	0.3418107833163785	0.5910005487470276	-0.24918976543064908
sema3c	0.74707854	False	0.3316378433367243	0.7775745381379184	-0.44593669480119413
tuba1b	0.74707216	False	0.3296032553407935	0.22498628132430953	0.10461697401648395
nsun2	0.7468977	False	0.30620549338758907	0.5516736784342418	-0.2454681850466527
trip13	0.74652416	False	0.26144455747711093	0.4538137918419608	-0.19236923436484987
pdcd6ip	0.7463551	False	0.34689725330620547	0.5024693616242912	-0.15557210831808577
eif2ak1	0.74549776	False	0.3102746693794507	0.7219681726723981	-0.4116935032929474
dcbld1	0.7454502	False	0.19125127161749744	0.9143954636912384	-0.7231441920737409
rabep1	0.74464893	False	0.29908443540183116	0.6793488201938906	-0.3802643847920595
fam49b	0.7445862	False	0.3336724313326551	0.581671849277483	-0.24799941794482794
ociad2	0.74441373	False	0.353001017293998	0.5322846167916591	-0.17928359949766104
nabp2	0.74369305	False	0.3336724313326551	0.5575269800621914	-0.22385454872953625
plk1	0.74291503	False	0.16988809766022384	0.9070788366563014	-0.7371907389960776
ccl22	0.74270314	True	0.7558494404883012	0.22059630510334738	0.5352531353849538
nbl1	0.74218524	False	0.1709053916581892	0.8128772635814889	-0.6419718719232997
rasd1	0.7421827	True	0.5371312309257376	0.6460581671849277	-0.10892693625919014
ckb	0.7418952	False	0.288911495422177	0.7955002743735138	-0.5065887789513368
caprin1	0.74131685	False	0.3316378433367243	0.5154563746113041	-0.1838185312745798
dpy30	0.7411041	False	0.34689725330620547	0.5277117248948235	-0.18081447158861808
mtus1	0.74079555	True	0.5584944048830112	0.5888055606365465	-0.03031115575353538
rnd3	0.74030024	False	0.3540183112919634	0.5262483994878361	-0.1722300881958727
arhgef1	0.74014264	False	0.2980671414038657	0.5593561368209256	-0.26128899541705985
edn1	0.73976743	False	0.3173957273652085	0.8626303274190599	-0.5452346000538514
cenpw	0.7397529	False	0.2878942014242116	0.8101335284433876	-0.522239327019176
birc5	0.7396072	False	0.2380467955239064	0.8159868300713371	-0.5779400345474307
plxdc2	0.73927647	False	0.3672431332655137	0.645692335833181	-0.27844920256766725
usp14	0.7389962	False	0.34689725330620547	0.332174867386135	0.014722385920070469
