	score	is_training	sparsity_sp	sparsity_sc	sparsity_diff
cd44	0.9359584	True	0.04895104895104896	0.2134625937442839	-0.16451154479323493
plau	0.93577844	False	0.03321678321678323	0.678617157490397	-0.6454003742736137
f3	0.9357025	False	0.020979020979020935	0.39893908907993414	-0.3779600681009132
hspd1	0.9354879	False	0.04020979020979021	0.3722334004024145	-0.3320236101926243
adm	0.93547046	False	0.02622377622377625	0.5847814157673312	-0.558557639543555
ap2s1	0.93542945	False	0.04895104895104896	0.4922260837753796	-0.4432750348243306
ptgfrn	0.9353954	False	0.06118881118881114	0.6208158039143954	-0.5596269927255842
col6a2	0.93476194	True	0.013986013986013957	0.7199561002377903	-0.7059700862517764
col7a1	0.9347312	True	0.07167832167832167	0.6323394914944211	-0.5606611698160995
tp63	0.93464595	True	0.07692307692307687	0.6085604536308762	-0.5316373767077993
sat1	0.9336394	True	0.047202797202797186	0.19901225535028355	-0.15180945814748636
col5a1	0.93355453	True	0.034965034965035	0.7695262483994878	-0.7345612134344528
hnrnpa3	0.9333802	False	0.020979020979020935	0.39418328150722515	-0.3732042605282042
eef1g	0.93327695	False	0.03146853146853146	0.11413938174501559	-0.08267085027648413
npc2	0.9325344	False	0.05944055944055948	0.4291201755990488	-0.3696796161584893
itga5	0.9318594	True	0.07692307692307687	0.6636180720687763	-0.5866949951456994
cdkn1a	0.931821	True	0.04020979020979021	0.332174867386135	-0.2919650771763448
prdx4	0.93181443	True	0.07342657342657344	0.5096030729833547	-0.4361764995567813
vcp	0.9317414	False	0.029720279720279685	0.332174867386135	-0.3024545876658553
sod2	0.93136805	True	0.038461538461538436	0.44594841777940375	-0.4074868793178653
tra2b	0.9311786	False	0.04370629370629375	0.4049753063837571	-0.36126901267746336
serbp1	0.9309258	False	0.04195804195804198	0.2846167916590452	-0.2426587497010032
itga3	0.9305123	False	0.022727272727272707	0.704225352112676	-0.6814980793854033
mylpf	0.9304952	True	0.6381118881118881	0.9877446497164807	-0.34963276160459256
srsf1	0.9304654	False	0.04195804195804198	0.38119626852021216	-0.3392382265621702
sdc4	0.93021977	False	0.05069930069930073	0.4561916956283153	-0.40549239492901457
pdia4	0.93020296	False	0.05244755244755239	0.40424364368026344	-0.35179609123271105
nucks1	0.929861	False	0.04370629370629375	0.2573623559539052	-0.21365606224761147
cmtm6	0.9298135	False	0.04895104895104896	0.5235046643497347	-0.4745536153986858
psmb7	0.92942435	False	0.05594405594405594	0.41595024693616245	-0.3600061909921065
slc7a8	0.92926	True	0.07167832167832167	0.6217303822937625	-0.5500520606154409
inhba	0.92923635	False	0.010489510489510523	0.7801353576001463	-0.7696458471106358
dst	0.928754	False	0.06468531468531469	0.423998536674593	-0.3593132219892783
sulf2	0.92864823	False	0.034965034965035	0.6495335650265228	-0.6145685300614878
cox6c	0.9280859	False	0.045454545454545414	0.329614047923907	-0.2841595024693616
tax1bp3	0.927841	False	0.05769230769230771	0.6338028169014085	-0.5761105092091008
kdelr2	0.9273062	False	0.06468531468531469	0.3956466069142125	-0.3309612922288978
raly	0.92722744	False	0.034965034965035	0.4689957929394549	-0.4340307579744199
junb	0.92706466	True	0.03321678321678323	0.11907810499359794	-0.08586132177681471
cltb	0.92679083	False	0.038461538461538436	0.6702030364002195	-0.6317414979386811
cav2	0.92673546	False	0.054195804195804165	0.26028900676788	-0.20609320257207586
cyb5r3	0.926486	False	0.06118881118881114	0.12255350283519295	-0.06136469164638181
tacstd2	0.92634094	True	0.07867132867132864	0.5957563563197366	-0.5170850276484079
frmd6	0.9259307	False	0.05244755244755239	0.6594110115236875	-0.6069634590761351
cttn	0.92588973	False	0.06293706293706292	0.3116883116883117	-0.24875124875124877
ifi30	0.9258302	True	0.10314685314685312	0.7236144137552588	-0.6204675606084057
lamc2	0.92581433	False	0.022727272727272707	0.5011889518931772	-0.47846167916590454
uqcrc1	0.9255653	False	0.06118881118881114	0.360343881470642	-0.29915507028183086
tns4	0.9255548	True	0.08041958041958042	0.48125114322297424	-0.4008315628033938
ets2	0.9250726	False	0.05244755244755239	0.593744283885129	-0.5412967314375766
ptms	0.9250558	False	0.027972027972028024	0.6228278763490032	-0.5948558483769751
blcap	0.9234072	True	0.11188811188811187	0.6184379001280409	-0.506549788239929
col17a1	0.923099	False	0.045454545454545414	0.734955185659411	-0.6895006402048656
ston2	0.9227716	True	0.09790209790209792	0.25900859703676604	-0.16110649913466812
hla-dra	0.9225452	True	0.06293706293706292	0.678617157490397	-0.6156800945533341
tmed10	0.922542	False	0.07867132867132864	0.20541430400585325	-0.1267429753345246
pthlh	0.92248577	False	0.06118881118881114	0.7239802451070056	-0.6627914339181945
ergic3	0.9222762	False	0.06468531468531469	0.4596670934699104	-0.3949817787845957
rbx1	0.9222044	False	0.05594405594405594	0.4128406804463143	-0.35689662450225834
pdgfa	0.9220314	True	0.05769230769230771	0.49771355405158224	-0.44002124635927453
stat3	0.92179984	False	0.05069930069930073	0.1404792390707884	-0.08977993837148768
atp1b1	0.92143345	True	0.09090909090909094	0.4678982988842144	-0.3769892079751235
uqcrq	0.921427	False	0.05594405594405594	0.2387049570148162	-0.18276090107076026
psmf1	0.92099845	False	0.0699300699300699	0.4708249496981891	-0.4008948797681192
ddit4	0.92058593	False	0.029720279720279685	0.31351746844704587	-0.2837971887267662
irf9	0.9202726	False	0.06468531468531469	0.40406072800438997	-0.3393754133190753
srsf2	0.9202224	False	0.04195804195804198	0.20010974940552406	-0.15815170744748208
ppdpf	0.91980547	False	0.03146853146853146	0.5436253886958112	-0.5121568572272798
nptn	0.919459	False	0.07867132867132864	0.40058533016279496	-0.3219140014914663
ndufa1	0.9191377	False	0.05769230769230771	0.34717395280775565	-0.28948164511544794
col6a3	0.9190142	True	0.047202797202797186	0.8598865922809584	-0.8126837950781612
c19orf33	0.91795635	False	0.05244755244755239	0.7684287543442473	-0.7159812018966949
lama3	0.9179183	False	0.06118881118881114	0.6723980245107006	-0.6112092133218895
gnb1	0.9171265	False	0.03146853146853146	0.6396561185293579	-0.6081875870608264
ndufa11	0.91703254	False	0.08566433566433562	0.30656667276385585	-0.22090233709952023
dbi	0.9167116	False	0.0699300699300699	0.3597951344430218	-0.2898650645129519
sgk1	0.9167031	False	0.0699300699300699	0.4525333821108469	-0.38260331218077703
xrcc6	0.9162971	False	0.07342657342657344	0.28370221327967804	-0.2102756398531046
fbn1	0.91607404	True	0.020979020979020935	0.8668373879641486	-0.8458583669851276
stat1	0.91586214	False	0.0699300699300699	0.4104627766599598	-0.3405327067298899
cast	0.91583216	False	0.05594405594405594	0.363819279312237	-0.3078752233681811
gja1	0.91518325	False	0.05944055944055948	0.6985549661606	-0.6391144067200405
nfe2l1	0.9151589	False	0.03321678321678323	0.537040424364368	-0.5038236411475848
gjb2	0.9149402	False	0.07342657342657344	0.7380647521492592	-0.6646381787226857
psmb3	0.9146855	False	0.08916083916083917	0.34534479604902135	-0.2561839568881822
tnfsf10	0.91441554	False	0.06468531468531469	0.5269800621913299	-0.4622947475060152
sec61g	0.913954	False	0.0874125874125874	0.46167916590451796	-0.37426657849193057
calu	0.9137993	True	0.09265734265734271	0.3833912566306933	-0.2907339139733506
eif4b	0.91343385	False	0.06643356643356646	0.27071520029266505	-0.2042816338590986
aebp1	0.913216	True	0.03321678321678323	0.7333089445765502	-0.7000921613597669
hspa1b	0.91302943	False	0.04020979020979021	0.3784525333821108	-0.3382427431723206
trappc5	0.9126676	False	0.08391608391608396	0.5556978233034571	-0.4717817393873731
areg	0.9123805	True	0.14335664335664333	0.7940369489665264	-0.6506803056098831
lama4	0.91233695	True	0.06468531468531469	0.7819645143588806	-0.7172791996735659
cpne1	0.9122568	False	0.0699300699300699	0.345161880373148	-0.2752318104430781
serpinb5	0.9121983	True	0.1223776223776224	0.6343515639290287	-0.5119739415514063
ddx5	0.91198564	False	0.05944055944055948	0.02798609840863364	0.03145446103192584
snx3	0.91191024	False	0.054195804195804165	0.5443570513993049	-0.49016124720350074
prdx5	0.91148347	False	0.08391608391608396	0.326138650082312	-0.24222256616622806
dnajb1	0.91134405	False	0.05069930069930073	0.13554051582220594	-0.08484121512290521
cox7c	0.91108096	False	0.05944055944055948	0.32193158953722334	-0.26249103009666386
tgm2	0.910944	True	0.04370629370629375	0.8593378452533382	-0.8156315515470445
ckap4	0.9108855	False	0.06118881118881114	0.6861167002012072	-0.624927889012396
ano1	0.91080445	False	0.020979020979020935	0.7395280775562465	-0.7185490565772256
ifit3	0.9104441	False	0.045454545454545414	0.3775379550027438	-0.33208340954819837
ddx17	0.9103137	False	0.05594405594405594	0.31022498628132433	-0.2542809303372684
naa20	0.90989923	False	0.0874125874125874	0.5057618437900129	-0.4183492563774255
zfp36l1	0.90946543	False	0.04370629370629375	0.08615328333638195	-0.042446989630088194
tufm	0.9094612	False	0.07517482517482521	0.45527711724894826	-0.38010229207412305
syne2	0.9091894	False	0.03321678321678323	0.43003475397841595	-0.3968179707616327
cd9	0.90910757	True	0.0874125874125874	0.3155295408816535	-0.22811695346906613
serpine1	0.9090219	False	0.08041958041958042	0.620632888238522	-0.5402133078189416
sec13	0.9089936	False	0.054195804195804165	0.5255167367843424	-0.47132093258853824
irf6	0.90898377	True	0.14160839160839156	0.5986830071337114	-0.4570746155253198
szrd1	0.90892303	False	0.08216783216783219	0.5147247119078104	-0.43255687973997825
fadd	0.90885717	False	0.03321678321678323	0.721053594293031	-0.6878368110762477
gbp1	0.9084705	False	0.07692307692307687	0.6200841412109017	-0.5431610642878248
ubb	0.9084333	False	0.05244755244755239	0.04847265410645696	0.003974898341095434
prdx6	0.9077647	False	0.06468531468531469	0.4349734772269983	-0.3702881625416836
tkt	0.9077478	True	0.07517482517482521	0.5443570513993049	-0.4691822262244797
cald1	0.90771335	True	0.08216783216783219	0.38997622096213647	-0.3078083887943043
mt1e	0.9076767	False	0.05944055944055948	0.6425827693433328	-0.5831422099027733
eif4g2	0.90758944	False	0.07692307692307687	0.11194439363453446	-0.035021316711457584
mif	0.9075773	True	0.07517482517482521	0.16297786720321927	-0.08780304202839406
scpep1	0.90757453	False	0.10664335664335667	0.4957014816169746	-0.3890581249736179
s100a1	0.9075584	True	0.8828671328671329	0.9914029632339492	-0.10853583036681624
clstn1	0.90749574	False	0.08566433566433562	0.6180720687762942	-0.5324077331119585
ezr	0.90712935	False	0.07167832167832167	0.23833912566306936	-0.1666608039847477
nxn	0.90682733	False	0.03321678321678323	0.16535577098957377	-0.13213898777279054
ifitm1	0.90673107	True	0.07517482517482521	0.19480519480519476	-0.11963036963036955
apol1	0.9065337	False	0.09615384615384615	0.14980793854033292	-0.053654092386486774
plxnd1	0.9063297	True	0.13111888111888115	0.8335467349551857	-0.7024278538363046
rabac1	0.9061513	True	0.10839160839160844	0.3839400036583135	-0.27554839526670505
txndc5	0.9057839	True	0.20804195804195802	0.8029998170843241	-0.5949578590423661
wdr83os	0.90518403	False	0.08041958041958042	0.38595207609292115	-0.30553249567334073
pes1	0.90509987	False	0.047202797202797186	0.6850192061459668	-0.6378164089431696
hspg2	0.90499014	True	0.1276223776223776	0.662154746661789	-0.5345323690394114
srsf5	0.9049118	False	0.05944055944055948	0.19681726723980242	-0.13737670779924294
ndrg1	0.90478235	False	0.06818181818181823	0.5406987378818364	-0.4725169197000182
fabp5	0.9042538	True	0.13286713286713292	0.5286263032741906	-0.39575917040705766
ubl5	0.90420496	False	0.08916083916083917	0.3744283885128955	-0.28526754935205634
atp2a2	0.90373385	False	0.03321678321678323	0.5610023779037864	-0.5277855946870031
glul	0.9036127	True	0.08916083916083917	0.27730016462410834	-0.18813932546326917
gls	0.90318036	True	0.15209790209790208	0.5341137735503932	-0.38201587145249116
plp2	0.9030207	False	0.09265734265734271	0.43661971830985913	-0.3439623756525164
grn	0.9028657	True	0.14335664335664333	0.41777940369489663	-0.2744227603382533
tgif1	0.90275306	False	0.07167832167832167	0.5267971465154564	-0.45511882483713473
timp2	0.90206707	True	0.1398601398601399	0.8450704225352113	-0.7052102826750714
tagln	0.9013633	True	0.034965034965035	0.7333089445765502	-0.6983439096115152
ivns1abp	0.9010212	False	0.08566433566433562	0.41229193341869397	-0.32662759775435835
ifi16	0.9009971	False	0.08216783216783219	0.3149807938540333	-0.23281296168620114
cnn3	0.9004504	True	0.08216783216783219	0.39235412474849096	-0.3101862925806588
c1s	0.90011346	True	0.1101398601398601	0.43351015182001096	-0.32337029168015086
ext2	0.8995419	False	0.08916083916083917	0.6530089628681177	-0.5638481237072785
pmaip1	0.8993753	True	0.13461538461538458	0.598134260106091	-0.4635188754907065
psma5	0.89935863	False	0.08216783216783219	0.49350649350649356	-0.41133866133866137
vcan	0.89907604	True	0.14685314685314688	0.8123285165538687	-0.6654753697007219
khdrbs1	0.89906883	False	0.06818181818181823	0.6281324309493324	-0.5599506127675141
jag1	0.8989242	False	0.0874125874125874	0.5613682092555332	-0.4739556218429458
c12orf57	0.89859575	False	0.06643356643356646	0.4732028534845436	-0.40676928705097715
tomm7	0.8982074	False	0.07692307692307687	0.39363453447960495	-0.3167114575565281
hist1h4c	0.8979087	False	0.06818181818181823	0.6228278763490032	-0.5546460581671849
pkp1	0.8978368	True	0.10664335664335667	0.6259374428388513	-0.5192940861954947
crip1	0.89741045	False	0.07517482517482521	0.48070239619535393	-0.4055275710205287
psma4	0.89653295	False	0.08216783216783219	0.39656118529357964	-0.31439335312574745
ppfibp1	0.89628017	False	0.0699300699300699	0.15017376989207976	-0.08024369996200986
hint1	0.89627904	False	0.1048951048951049	0.34772269983537585	-0.24282759494027095
phb2	0.8962647	False	0.09790209790209792	0.4721053594293031	-0.3742032615272052
myof	0.89597344	False	0.09090909090909094	0.5939271995610024	-0.5030181086519114
cyba	0.89596605	True	0.1678321678321678	0.669105542344979	-0.5012733745128112
plod2	0.8958999	False	0.0699300699300699	0.704591183464423	-0.6346611135343531
pebp1	0.8958918	False	0.08916083916083917	0.3475397841595025	-0.2583789449986633
hif1a	0.89578384	False	0.10314685314685312	0.3067495884397293	-0.2036027352928762
ajuba	0.89548105	False	0.04370629370629375	0.7731845619169563	-0.7294782682106625
ido1	0.89548063	True	0.1451048951048951	0.368575086884946	-0.2234701917800509
psmd13	0.8954797	False	0.08916083916083917	0.5079568319004939	-0.41879599273965473
lamtor1	0.8953969	False	0.10139860139860135	0.5280775562465703	-0.4266789548479689
canx	0.8953121	False	0.10314685314685312	0.29668922626669103	-0.1935423731198379
eif3i	0.8947557	False	0.10664335664335667	0.18492774830803005	-0.07828439166467338
msn	0.894724	False	0.08916083916083917	0.2551673678434242	-0.16600652868258503
hla-dpb1	0.894689	True	0.1048951048951049	0.695079568319005	-0.5901844634239001
efna1	0.8944103	False	0.09965034965034969	0.6038046460581672	-0.5041542964078175
actn2	0.8943362	True	0.7307692307692308	0.9837205048472654	-0.2529512740780345
cd81	0.8941119	False	0.06118881118881114	0.6517285531370038	-0.5905397419481927
nnmt	0.8940495	True	0.09090909090909094	0.6572160234132065	-0.5663069325041156
hspa2	0.8934199	False	0.06118881118881114	0.6520943844887507	-0.5909055732999395
gsto1	0.8933516	False	0.1048951048951049	0.48106822754710077	-0.3761731226519959
lman1	0.89295745	True	0.17307692307692313	0.5310042070605451	-0.35792728398362195
psmb6	0.8926069	False	0.09790209790209792	0.3222974208889702	-0.22439532298687226
becn1	0.8918937	False	0.09790209790209792	0.5216755075910006	-0.42377340968890265
cd82	0.8915634	True	0.13286713286713292	0.2352295591732212	-0.10236242630608827
psma2	0.8914862	False	0.12062937062937062	0.336930674958844	-0.21630130432947337
pdcd6	0.89098436	False	0.09965034965034969	0.4234497896469728	-0.3237994399966231
ktn1	0.8908737	False	0.09265734265734271	0.3082129138467167	-0.21555557118937396
specc1	0.89017034	False	0.06293706293706292	0.30546917870861534	-0.24253211577155243
rpn1	0.8901347	False	0.10314685314685312	0.3276019754892995	-0.22445512234244636
coro6	0.89010674	True	0.24650349650349646	0.9048838485458204	-0.6583803520423239
pdlim7	0.88947535	False	0.11188811188811187	0.5416133162612036	-0.4297252043730917
serinc2	0.8893058	False	0.13111888111888115	0.6886775196634352	-0.557558638544554
irf1	0.8891704	False	0.06293706293706292	0.02432778489116516	0.038609278045897755
psmd7	0.88914925	False	0.09615384615384615	0.4316809950612768	-0.33552714890743063
rin2	0.88883114	False	0.09965034965034969	0.4572891896835559	-0.35763884003320623
lrrc59	0.88854915	False	0.08916083916083917	0.5130784708249496	-0.42391763166411045
h2afv	0.8885231	False	0.09615384615384615	0.4133894274739345	-0.31723558132008833
csta	0.8882933	True	0.24125874125874125	0.7100786537406256	-0.46881991248188437
bcap31	0.8882321	False	0.12937062937062938	0.3537589171391988	-0.22438828776856945
copa	0.8880829	False	0.11188811188811187	0.3058350100603622	-0.1939468981722503
adar	0.8878761	False	0.09090909090909094	0.31113956466069137	-0.22023047375160043
shisa5	0.88780427	False	0.08916083916083917	0.38174501554783247	-0.2925841763869933
dync1h1	0.8876815	False	0.09265734265734271	0.3996707517834278	-0.3070134091260851
lap3	0.8875772	False	0.09090909090909094	0.5412474849094567	-0.4503383940003658
psmd3	0.8872434	False	0.10664335664335667	0.600695079568319	-0.49405172292496236
kdsr	0.8869831	False	0.06468531468531469	0.256813608926285	-0.19212829424097033
pcna	0.886853	False	0.08216783216783219	0.6627034936894092	-0.580535661521577
h1f0	0.8862247	False	0.09790209790209792	0.5042985183830254	-0.4063964204809275
cpne5	0.8861399	True	0.9178321678321678	0.969270166453265	-0.051437998621097214
cdc25b	0.88601565	False	0.054195804195804165	0.7300164624108286	-0.6758206582150245
myo1b	0.8855349	False	0.12062937062937062	0.652277300164624	-0.5316479295352534
zfand5	0.8854186	True	0.1101398601398601	0.16078287909273825	-0.05064301895287815
psmb9	0.8853307	False	0.11188811188811187	0.3925370404243643	-0.28064892853625245
slco2a1	0.88479114	True	0.24125874125874125	0.8948234863727822	-0.653564745114041
thbs2	0.88410336	True	0.18706293706293708	0.7620267056886776	-0.5749637686257405
c12orf75	0.8839431	False	0.10664335664335667	0.6791659045180172	-0.5725225478746605
hla-dpa1	0.88345903	True	0.16958041958041958	0.6864825315529541	-0.5169021119725346
litaf	0.8834419	False	0.10139860139860135	0.4073532101701116	-0.30595460877151026
pcolce	0.88335234	True	0.09265734265734271	0.8152551673678434	-0.7225978247105007
mcm5	0.8830761	False	0.05769230769230771	0.7186756905066765	-0.6609833828143687
hla-f	0.88268816	False	0.11188811188811187	0.21821840131699288	-0.10633028942888101
uqcr11	0.88244176	False	0.09790209790209792	0.3140662154746662	-0.21616411757256826
eif1	0.8823573	True	0.08391608391608396	0.03969270166453265	0.04422338225155131
col12a1	0.8823227	True	0.21678321678321677	0.7417230656667276	-0.5249398488835109
fbln2	0.8819135	True	0.12587412587412583	0.8589720139015914	-0.7330978880274656
lad1	0.88183683	True	0.13461538461538458	0.6599597585513078	-0.5253443739359233
lamp1	0.8818045	False	0.06818181818181823	0.5525882568136089	-0.48440643863179067
mcm4	0.88178843	False	0.09790209790209792	0.5408816535577099	-0.442979555655612
palld	0.88175166	False	0.12412587412587417	0.5220413389427474	-0.39791546481687323
arf4	0.8815976	False	0.10314685314685312	0.3837570879824401	-0.280610234835587
st13	0.881476	False	0.11713286713286708	0.3943661971830986	-0.27723333005023154
tnni1	0.8814414	True	0.37587412587412583	0.5229559173221145	-0.14708179144798872
ncf2	0.88133126	True	0.28846153846153844	0.936345344796049	-0.6478838063345106
cd14	0.88096637	True	0.215034965034965	0.9200658496433144	-0.7050308846083494
sulf1	0.8807461	True	0.15559440559440563	0.8086702030364002	-0.6530757974419946
cmya5	0.88047016	True	0.6730769230769231	0.9401865739893909	-0.26710965091246774
eif4a2	0.8804453	False	0.08041958041958042	0.22151088348271442	-0.141091303063134
slc25a39	0.8801391	False	0.13811188811188813	0.5200292665081397	-0.3819173783962516
dsc3	0.88001436	True	0.2097902097902098	0.3180903603438815	-0.1083001505536717
lsm4	0.87936205	False	0.09965034965034969	0.5397841595024694	-0.4401338098521197
