Gene,_SCORE_GRP7_,_SCORE_GRP20_,_SCORE_GRP15_,_SCORE_GRP9_,_SCORE_GRP6_,_SCORE_GRP8_,_SCORE_GRP18_,_SCORE_GRP19_,_SCORE_GRP17_,_SCORE_GRP3_,_SCORE_GRP10_,_SCORE_GRP16_,_SCORE_GRP13_,_SCORE_GRP1_,_SCORE_GRP11_,_SCORE_GRP2_,_SCORE_GRP5_,_SCORE_GRP4_,_SCORE_GRP12_,_SCORE_GRP14_,GRP1|19_GO:0048871|-4.582|multicellular organismal homeostasis,GRP1|19_GO:0060249|-4.052|anatomical structure homeostasis,GRP1|19_GO:0001894|-4.404|tissue homeostasis,GRP1|19_GO:0022600|-5.738|digestive system process,GRP1|19_GO:0007586|-4.773|digestion,GRP1|19_GO:0010669|-4.827|epithelial structure maintenance,GRP1|19_GO:0030277|-5.563|maintenance of gastrointestinal epithelium,GRP2|19_GO:0044057|-7.556|regulation of system process,GRP2|19_GO:0008015|-6.557|blood circulation,GRP2|19_GO:0006936|-4.687|muscle contraction,GRP2|6_R-HSA-397014|-8.991|Muscle contraction,GRP2|19_GO:0003012|-5.202|muscle system process,GRP2|19_GO:0043462|-6.899|regulation of ATP-dependent activity,GRP2|24_hsa04261|-3.982|Adrenergic signaling in cardiomyocytes,GRP2|24_hsa04260|-4.909|Cardiac muscle contraction,GRP2|19_GO:0032781|-6.062|positive regulation of ATP-dependent activity,GRP2|6_R-HSA-390522|-6.460|Striated Muscle Contraction,GRP2|19_GO:0006941|-4.554|striated muscle contraction,GRP2|19_GO:0060047|-4.794|heart contraction,GRP2|19_GO:0003015|-4.523|heart process,GRP2|19_GO:0002026|-4.993|regulation of the force of heart contraction,GRP3|6_R-HSA-425407|-3.561|SLC-mediated transmembrane transport,GRP3|19_GO:0006820|-2.120|anion transport,GRP3|19_GO:0098656|-2.944|anion transmembrane transport,GRP3|19_GO:0015711|-2.286|organic anion transport,GRP3|19_GO:0006835|-4.657|dicarboxylic acid transport,GRP3|19_GO:0046942|-2.198|carboxylic acid transport,GRP3|19_GO:0089718|-3.223|amino acid import across plasma membrane,GRP3|19_GO:0072348|-2.575|sulfur compound transport,GRP4|19_GO:0019217|-2.923|regulation of fatty acid metabolic process,GRP4|19_GO:0042304|-2.719|regulation of fatty acid biosynthetic process,GRP4|19_GO:0045923|-3.008|positive regulation of fatty acid metabolic process,GRP4|19_GO:0030301|-2.448|cholesterol transport,GRP4|19_GO:1905952|-2.483|regulation of lipid localization,GRP4|19_GO:0044058|-4.295|regulation of digestive system process,GRP4|6_R-HSA-8963899|-4.674|Plasma lipoprotein remodeling,GRP4|6_R-HSA-2168880|-5.945|Scavenging of heme from plasma,GRP4|6_R-HSA-2173782|-4.356|Binding and Uptake of Ligands by Scavenger Receptors,GRP4|19_GO:0050919|-2.799|negative chemotaxis,GRP5|19_GO:0009266|-5.639|response to temperature stimulus,GRP5|19_GO:0016048|-6.939|detection of temperature stimulus,GRP5|19_GO:0007568|-2.831|aging,GRP5|19_GO:0019233|-3.620|sensory perception of pain,GRP5|19_GO:0033555|-2.315|multicellular organismal response to stress,GRP5|19_GO:0048265|-3.390|response to pain,GRP5|19_GO:0007635|-4.101|chemosensory behavior,GRP5|19_GO:1990089|-4.208|response to nerve growth factor,GRP5|19_GO:1990090|-4.265|cellular response to nerve growth factor stimulus,GRP6|19_GO:0120039|-3.284|plasma membrane bounded cell projection morphogenesis,GRP6|19_GO:0048858|-3.257|cell projection morphogenesis,GRP6|19_GO:0048812|-3.312|neuron projection morphogenesis,GRP6|19_GO:0032990|-3.133|cell part morphogenesis,GRP6|19_GO:0031175|-5.083|neuron projection development,GRP6|19_GO:0032989|-5.433|cellular component morphogenesis,GRP6|19_GO:0048638|-2.701|regulation of developmental growth,GRP7|6_R-HSA-382551|-6.795|Transport of small molecules,GRP8|19_GO:0006091|-5.292|generation of precursor metabolites and energy,GRP8|19_GO:0015980|-4.366|energy derivation by oxidation of organic compounds,GRP8|19_GO:0046034|-4.052|ATP metabolic process,GRP8|19_GO:0022904|-2.582|respiratory electron transport chain,GRP9|19_GO:0022412|-2.759|cellular process involved in reproduction in multicellular organism,GRP9|19_GO:0034587|-5.229|piRNA metabolic process,GRP10|19_GO:0010817|-5.077|regulation of hormone levels,GRP10|19_GO:0042445|-5.115|hormone metabolic process,GRP10|19_GO:0051604|-5.433|protein maturation,GRP10|19_GO:0016485|-6.221|protein processing,GRP10|19_GO:0140448|-6.411|signaling receptor ligand precursor processing,GRP10|19_GO:0016486|-4.596|peptide hormone processing,GRP11|6_R-HSA-3781865|-3.108|Diseases of glycosylation,GRP11|6_R-HSA-3906995|-2.315|Diseases associated with O-glycosylation of proteins,GRP12|24_hsa04922|-2.682|Glucagon signaling pathway,GRP12|19_GO:0006073|-2.719|cellular glucan metabolic process,GRP12|19_GO:0005977|-2.745|glycogen metabolic process,GRP12|19_GO:0044042|-2.719|glucan metabolic process,GRP12|19_GO:0006112|-2.448|energy reserve metabolic process,GRP13|24_hsa05217|-4.788|Basal cell carcinoma,GRP13|19_GO:0001708|-4.182|cell fate specification,GRP14|19_GO:0014823|-3.767|response to activity,GRP15|19_GO:0019725|-3.515|cellular homeostasis,GRP15|19_GO:0055082|-3.513|cellular chemical homeostasis,GRP15|19_GO:0030003|-3.761|cellular cation homeostasis,GRP15|19_GO:0006873|-3.641|cellular ion homeostasis,GRP15|19_GO:0055074|-4.052|calcium ion homeostasis,GRP16|19_GO:0030855|-2.064|epithelial cell differentiation,GRP16|19_GO:0097435|-6.660|supramolecular fiber organization,GRP16|19_GO:0045103|-6.491|intermediate filament-based process,GRP16|19_GO:0045109|-7.055|intermediate filament organization,GRP16|19_GO:0045104|-6.516|intermediate filament cytoskeleton organization,GRP17|19_GO:0007610|-4.484|behavior,GRP17|19_GO:0099177|-3.438|regulation of trans-synaptic signaling,GRP17|19_GO:0050804|-3.445|modulation of chemical synaptic transmission,GRP17|19_GO:0048168|-2.553|regulation of neuronal synaptic plasticity,GRP18|19_GO:0005975|-4.718|carbohydrate metabolic process,GRP18|19_GO:0019318|-4.099|hexose metabolic process,GRP18|6_R-HSA-70263|-3.184|Gluconeogenesis,GRP19|6_R-HSA-500792|-5.359|GPCR ligand binding,GRP19|24_hsa04080|-4.818|Neuroactive ligand-receptor interaction,GRP19|19_GO:0007218|-6.028|neuropeptide signaling pathway,GRP19|19_GO:0051480|-2.645|regulation of cytosolic calcium ion concentration,GRP20|24_hsa04020|-6.406|Calcium signaling pathway,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.4,0.3,0.4,0.2,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,28,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,10,2
362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
91646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1356,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,8,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0
1244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0
